Employee No.,Gender,Education,Education Field,Job Role,Department,Age group,Work Location,Attrition,Attrition Date,Attrition Label,Dynamic Date,Age,Attrition,Avg. Satisfaction Score,Employee Count,Environment Satisfaction,Attrition Count,Job Involvement,Job Satisfaction,Monthly Income,Percent Salary Hike,Performance Rating,Placeholder,Relationship Satisfaction,Work Life Balance
E_1597,Male,Master's Degree,Technical Degree,Healthcare Representative,R & D,25-34,Pune,No,,Current Employees,,34,0,2.6,1,4,,2,3,5063,14,3,0,2,2
E_1976,Male,Associates Degree,Life Sciences,Research Scientist,R & D,35-44,Mumbai,No,,Current Employees,,42,0,3.2,1,4,,2,3,4332,12,3,0,4,3
E_1574,Male,Master's Degree,Technical Degree,Research Scientist,R & D,25-34,Delhi,No,,Current Employees,,32,0,2.4,1,4,,3,1,4087,14,3,0,2,2
E_1883,Male,Bachelor's Degree,Life Sciences,Laboratory Technician,R & D,25-34,Banglore,No,,Current Employees,,29,0,2.6,1,4,,3,1,2062,14,3,0,2,3
E_1998,Male,Master's Degree,Life Sciences,Research Scientist,R & D,35-44,Hydrabad,No,,Current Employees,,42,0,2.6,1,4,,3,1,5410,17,3,0,3,2
E_1431,Male,Master's Degree,Other,Research Scientist,R & D,25-34,Noida,No,,Current Employees,,34,0,2.8,1,4,,3,1,2996,14,3,0,3,3
E_1523,Male,Bachelor's Degree,Life Sciences,Research Director,R & D,35-44,Pune,No,,Current Employees,,44,0,3,1,4,,3,1,16328,13,3,0,3,4
E_1790,Male,Bachelor's Degree,Life Sciences,Healthcare Representative,R & D,35-44,Mumbai,No,,Current Employees,,36,0,3,1,4,,3,1,8321,13,3,0,4,3
E_2038,Male,Bachelor's Degree,Technical Degree,Research Scientist,R & D,25-34,Delhi,No,,Current Employees,,32,0,3,1,4,,3,1,2439,14,3,0,4,3
E_1989,Male,Associates Degree,Medical,Laboratory Technician,R & D,25-34,Banglore,No,,Current Employees,,30,0,2.8,1,4,,3,2,3748,13,3,0,3,2
E_1475,Male,Bachelor's Degree,Life Sciences,Research Scientist,R & D,35-44,Hydrabad,No,,Current Employees,,44,0,2.8,1,4,,3,2,3420,13,3,0,3,2
E_1671,Male,Bachelor's Degree,Medical,Research Scientist,R & D,25-34,Noida,No,,Current Employees,,32,0,2.8,1,4,,3,2,5470,13,3,0,3,2
E_1771,Male,Bachelor's Degree,Technical Degree,Research Scientist,R & D,25-34,Banglore,No,,Current Employees,,33,0,3,1,4,,3,2,3055,15,3,0,4,2
E_1515,Male,Doctoral Degree,Life Sciences,Healthcare Representative,R & D,25-34,Banglore,No,,Current Employees,,33,0,2.8,1,4,,3,3,6388,17,3,0,1,3
E_1501,Male,Master's Degree,Life Sciences,Healthcare Representative,R & D,45-55,Banglore,No,,Current Employees,,55,0,3,1,4,,3,3,4035,16,3,0,2,3
E_1728,Male,Master's Degree,Life Sciences,Manufacturing Director,R & D,35-44,Banglore,No,,Current Employees,,35,0,3,1,4,,3,3,6883,16,3,0,2,3
E_1992,Male,High School,Other,Laboratory Technician,R & D,25-34,Banglore,No,,Current Employees,,25,0,3,1,4,,3,3,3977,19,3,0,3,2
E_2003,Male,Master's Degree,Medical,Laboratory Technician,R & D,35-44,Noida,No,,Current Employees,,35,0,3.2,1,4,,3,3,2660,11,3,0,3,3
E_1860,Male,Bachelor's Degree,Life Sciences,Laboratory Technician,R & D,35-44,Pune,No,,Current Employees,,42,0,3.4,1,4,,3,3,3968,13,3,0,4,3
E_2007,Male,Associates Degree,Life Sciences,Research Scientist,R & D,< 25,Mumbai,No,,Current Employees,,22,0,3.6,1,4,,3,3,3375,12,3,0,4,4
E_1871,Male,Master's Degree,Other,Research Scientist,R & D,35-44,Delhi,No,,Current Employees,,39,0,3.2,1,4,,3,4,3902,14,3,0,2,3
E_1852,Male,High School,Medical,Laboratory Technician,R & D,25-34,Banglore,No,,Current Employees,,29,0,3.4,1,4,,3,4,3812,13,3,0,2,4
E_1547,Male,Bachelor's Degree,Life Sciences,Healthcare Representative,R & D,35-44,Hydrabad,No,,Current Employees,,42,0,3,1,4,,3,4,10124,14,3,0,3,1
E_1857,Male,Associates Degree,Life Sciences,Manufacturing Director,R & D,45-55,Noida,No,,Current Employees,,46,0,3.2,1,4,,3,4,8578,14,3,0,3,2
E_2022,Male,Bachelor's Degree,Life Sciences,Manager,R & D,35-44,Pune,No,,Current Employees,,39,0,3.2,1,4,,3,4,19431,13,3,0,3,2
E_1648,Male,Bachelor's Degree,Medical,Research Scientist,R & D,25-34,Mumbai,No,,Current Employees,,27,0,3.2,1,4,,3,4,2580,13,3,0,3,2
E_1552,Male,Associates Degree,Life Sciences,Healthcare Representative,R & D,35-44,Delhi,No,,Current Employees,,40,0,3.4,1,4,,3,4,4069,18,3,0,3,3
E_1982,Male,Associates Degree,Other,Laboratory Technician,R & D,< 25,Banglore,No,,Current Employees,,23,0,3.6,1,4,,3,4,2647,13,3,0,3,4
E_1737,Male,Bachelor's Degree,Life Sciences,Laboratory Technician,R & D,35-44,Hydrabad,No,,Current Employees,,39,0,3.6,1,4,,3,4,6472,15,3,0,4,3
E_1668,Male,Bachelor's Degree,Life Sciences,Research Scientist,R & D,35-44,Noida,No,,Current Employees,,38,0,3.8,1,4,,3,4,4735,15,3,0,4,4
E_1798,Male,Master's Degree,Life Sciences,Research Scientist,R & D,25-34,Pune,No,,Current Employees,,33,0,2.8,1,4,,4,1,3143,19,3,0,2,3
E_1472,Male,Bachelor's Degree,Medical,Research Director,R & D,45-55,Mumbai,No,,Current Employees,,53,0,2.8,1,4,,4,2,16598,12,3,0,2,2
E_1599,Male,Bachelor's Degree,Technical Degree,Laboratory Technician,R & D,35-44,Delhi,No,,Current Employees,,43,0,3.2,1,4,,4,2,4876,12,3,0,3,3
E_1653,Male,High School,Life Sciences,Manufacturing Director,R & D,25-34,Banglore,No,,Current Employees,,25,0,3.4,1,4,,4,3,5206,17,3,0,3,3
E_1592,Male,Bachelor's Degree,Technical Degree,Research Scientist,R & D,< 25,Hydrabad,No,,Current Employees,,23,0,3.6,1,4,,4,3,2073,16,3,0,4,3
E_1753,Male,Bachelor's Degree,Life Sciences,Healthcare Representative,R & D,25-34,Noida,No,,Current Employees,,29,0,3.8,1,4,,4,3,6294,12,3,0,4,4
E_1755,Male,Master's Degree,Medical,Research Scientist,R & D,25-34,Pune,No,,Current Employees,,34,0,3.2,1,4,,4,4,2932,14,3,0,1,3
E_1961,Male,Bachelor's Degree,Life Sciences,Sales Representative,Sales,35-44,Mumbai,No,,Current Employees,,38,0,1.4,1,1,,2,1,2858,14,3,0,1,2
E_1612,Male,Bachelor's Degree,Marketing,Sales Executive,Sales,45-55,Delhi,No,,Current Employees,,45,0,1.6,1,1,,2,1,4385,15,3,0,1,3
E_1669,Male,Bachelor's Degree,Medical,Sales Executive,Sales,25-34,Banglore,No,,Current Employees,,29,0,1.8,1,1,,2,2,4187,13,3,0,2,2
E_1560,Male,Master's Degree,Life Sciences,Sales Executive,Sales,25-34,Hydrabad,No,,Current Employees,,33,0,2,1,1,,3,1,6392,13,3,0,4,1
E_1548,Male,Associates Degree,Medical,Sales Executive,Sales,35-44,Noida,No,,Current Employees,,40,0,2.6,1,1,,3,1,5473,12,3,0,4,4
E_1996,Male,Associates Degree,Life Sciences,Sales Representative,Sales,25-34,Pune,No,,Current Employees,,31,0,2.6,1,1,,3,3,3067,19,3,0,3,3
E_1749,Male,Bachelor's Degree,Technical Degree,Sales Executive,Sales,25-34,Banglore,No,,Current Employees,,31,0,2.6,1,1,,3,3,8346,19,3,0,3,3
E_1453,Male,Associates Degree,Life Sciences,Sales Executive,Sales,25-34,Banglore,No,,Current Employees,,31,0,2.4,1,1,,3,4,10793,18,3,0,1,3
E_2019,Male,Master's Degree,Life Sciences,Sales Representative,Sales,45-55,Banglore,No,,Current Employees,,52,0,2.4,1,1,,3,4,3482,15,3,0,2,2
E_1787,Male,Associates Degree,Marketing,Sales Executive,Sales,35-44,Banglore,No,,Current Employees,,37,0,2,1,2,,2,2,4189,14,3,0,1,3
E_2013,Male,Master's Degree,Medical,Sales Representative,Sales,25-34,Banglore,No,,Current Employees,,32,0,2.2,1,2,,2,2,2269,14,3,0,2,3
E_1801,Male,Associates Degree,Life Sciences,Sales Executive,Sales,45-55,Pune,No,,Current Employees,,46,0,2.4,1,2,,2,2,7991,15,3,0,3,3
E_1975,Male,Master's Degree,Marketing,Sales Executive,Sales,35-44,Mumbai,No,,Current Employees,,39,0,2,1,2,,3,1,13341,12,3,0,1,3
E_1945,Male,Master's Degree,Medical,Sales Executive,Sales,35-44,Delhi,No,,Current Employees,,35,0,2.2,1,2,,3,1,5561,16,3,0,4,1
E_1740,Male,Master's Degree,Medical,Manager,Sales,35-44,Banglore,No,,Current Employees,,40,0,2.2,1,2,,3,2,19833,14,3,0,2,2
E_1924,Male,Master's Degree,Marketing,Sales Executive,Sales,25-34,Hydrabad,No,,Current Employees,,33,0,2.4,1,2,,3,3,5487,14,3,0,2,2
E_1943,Male,Master's Degree,Marketing,Sales Executive,Sales,35-44,Noida,No,,Current Employees,,42,0,3,1,2,,3,4,5087,12,3,0,3,3
E_1700,Male,Master's Degree,Medical,Sales Executive,Sales,35-44,Pune,No,,Current Employees,,37,0,2.6,1,3,,1,4,9525,14,3,0,3,2
E_1754,Male,Associates Degree,Marketing,Sales Executive,Sales,25-34,Mumbai,No,,Current Employees,,30,0,2,1,3,,2,1,7140,11,3,0,1,3
E_1908,Male,Associates Degree,Marketing,Sales Executive,Sales,35-44,Delhi,No,,Current Employees,,36,0,2.2,1,3,,2,2,5507,16,3,0,3,1
E_2037,Male,Bachelor's Degree,Life Sciences,Sales Executive,Sales,35-44,Banglore,No,,Current Employees,,41,0,2.6,1,3,,2,2,8938,11,3,0,3,3
E_1497,Male,Bachelor's Degree,Life Sciences,Sales Executive,Sales,25-34,Hydrabad,No,,Current Employees,,29,0,2.8,1,3,,2,3,8620,14,3,0,3,3
E_1650,Male,Bachelor's Degree,Medical,Sales Executive,Sales,25-34,Noida,No,,Current Employees,,29,0,2.8,1,3,,2,3,5869,11,3,0,3,3
E_1927,Male,Associates Degree,Life Sciences,Sales Executive,Sales,25-34,Pune,No,,Current Employees,,28,0,3,1,3,,2,4,6834,12,3,0,3,3
E_1466,Male,Bachelor's Degree,Marketing,Sales Executive,Sales,45-55,Mumbai,No,,Current Employees,,48,0,2.2,1,3,,3,1,5486,11,3,0,1,3
E_1507,Male,Bachelor's Degree,Life Sciences,Sales Executive,Sales,25-34,Delhi,No,,Current Employees,,28,0,2.8,1,3,,3,1,4898,14,3,0,4,3
E_2021,Male,High School,Medical,Sales Representative,Sales,< 25,Banglore,No,,Current Employees,,21,0,2.8,1,3,,3,1,2380,11,3,0,4,3
E_1568,Male,Master's Degree,Technical Degree,Sales Executive,Sales,25-34,Hydrabad,No,,Current Employees,,30,0,2.6,1,3,,3,2,9250,12,3,0,2,3
E_1731,Male,Master's Degree,Marketing,Sales Executive,Sales,45-55,Noida,No,,Current Employees,,47,0,2.6,1,3,,3,2,4978,11,3,0,4,1
E_1582,Male,Bachelor's Degree,Life Sciences,Sales Executive,Sales,35-44,Pune,No,,Current Employees,,38,0,3,1,3,,3,2,9924,11,3,0,4,3
E_1591,Male,Bachelor's Degree,Marketing,Manager,Sales,45-55,Mumbai,No,,Current Employees,,50,0,3,1,3,,3,3,19331,16,3,0,3,3
E_1836,Male,Bachelor's Degree,Medical,Sales Executive,Sales,25-34,Delhi,No,,Current Employees,,26,0,2.8,1,3,,3,4,4684,13,3,0,1,3
E_1732,Male,Bachelor's Degree,Life Sciences,Sales Executive,Sales,45-55,Banglore,No,,Current Employees,,46,0,2.8,1,3,,3,4,10368,12,3,0,2,2
E_1882,Male,Bachelor's Degree,Life Sciences,Sales Executive,Sales,25-34,Hydrabad,No,,Current Employees,,34,0,3.4,1,3,,3,4,9713,13,3,0,4,3
E_1812,Male,Bachelor's Degree,Life Sciences,Sales Executive,Sales,35-44,Noida,No,,Current Employees,,39,0,3.4,1,3,,3,4,4127,18,3,0,4,3
E_1478,Male,Bachelor's Degree,Other,Sales Executive,Sales,25-34,Banglore,No,,Current Employees,,34,0,2.6,1,4,,1,1,4759,18,3,0,4,3
E_1739,Male,Bachelor's Degree,Life Sciences,Sales Executive,Sales,25-34,Banglore,No,,Current Employees,,32,0,2.4,1,4,,1,3,9610,13,3,0,3,1
E_2065,Male,Bachelor's Degree,Medical,Sales Executive,Sales,45-55,Banglore,No,,Current Employees,,49,0,2.8,1,4,,2,2,5390,14,3,0,4,2
E_1535,Male,Bachelor's Degree,Technical Degree,Sales Executive,Sales,25-34,Banglore,No,,Current Employees,,34,0,3.2,1,4,,2,3,7083,14,3,0,4,3
E_1477,Male,Bachelor's Degree,Medical,Sales Executive,Sales,25-34,Banglore,No,,Current Employees,,33,0,2.4,1,4,,3,1,4373,14,3,0,1,3
E_1680,Male,High School,Life Sciences,Sales Representative,Sales,< 25,Noida,No,,Current Employees,,20,0,2.4,1,4,,3,1,2728,11,3,0,1,3
E_1469,Male,Bachelor's Degree,Medical,Sales Executive,Sales,25-34,Pune,No,,Current Employees,,28,0,3,1,4,,3,1,8463,18,3,0,4,3
E_1613,Male,Master's Degree,Other,Sales Executive,Sales,25-34,Mumbai,No,,Current Employees,,31,0,3,1,4,,3,1,5332,13,3,0,4,3
E_1995,Male,Master's Degree,Life Sciences,Sales Executive,Sales,35-44,Delhi,No,,Current Employees,,38,0,2.6,1,4,,3,2,4440,15,3,0,1,3
E_1492,Male,High School,Life Sciences,Sales Representative,Sales,35-44,Banglore,No,,Current Employees,,35,0,2.8,1,4,,3,3,2404,13,3,0,1,3
E_1708,Male,Bachelor's Degree,Marketing,Sales Executive,Sales,35-44,Hydrabad,No,,Current Employees,,41,0,3,1,4,,3,3,9241,12,3,0,2,3
E_1479,Male,High School,Life Sciences,Sales Executive,Sales,25-34,Noida,No,,Current Employees,,30,0,3,1,4,,3,3,5301,15,3,0,3,2
E_1951,Male,Master's Degree,Medical,Sales Executive,Sales,25-34,Pune,No,,Current Employees,,34,0,3,1,4,,3,3,8628,18,3,0,3,2
E_1774,Male,Bachelor's Degree,Life Sciences,Sales Executive,Sales,25-34,Mumbai,No,,Current Employees,,34,0,3.2,1,4,,3,3,4001,14,3,0,3,3
E_1678,Male,Associates Degree,Life Sciences,Sales Executive,Sales,35-44,Delhi,No,,Current Employees,,41,0,3.4,1,4,,3,3,7082,16,3,0,4,3
E_1965,Male,Bachelor's Degree,Marketing,Sales Executive,Sales,25-34,Banglore,No,,Current Employees,,27,0,3,1,4,,3,4,4105,14,3,0,1,3
E_1706,Male,Bachelor's Degree,Medical,Sales Executive,Sales,35-44,Hydrabad,No,,Current Employees,,43,0,3,1,4,,3,4,7847,17,3,0,1,3
E_1446,Male,Doctoral Degree,Marketing,Sales Executive,Sales,25-34,Noida,No,,Current Employees,,32,0,3.2,1,4,,3,4,9204,12,3,0,3,2
E_1670,Male,Master's Degree,Medical,Sales Executive,Sales,25-34,Pune,No,,Current Employees,,33,0,3.4,1,4,,3,4,5505,14,3,0,3,3
E_1853,Male,Master's Degree,Marketing,Sales Executive,Sales,25-34,Mumbai,No,,Current Employees,,32,0,3.6,1,4,,3,4,4648,13,3,0,3,4
E_1602,Male,Master's Degree,Life Sciences,Manager,Sales,45-55,Delhi,No,,Current Employees,,46,0,2.4,1,4,,4,1,17567,15,3,0,2,1
E_1588,Male,Bachelor's Degree,Medical,Sales Executive,Sales,35-44,Banglore,No,,Current Employees,,39,0,3,1,4,,4,3,8237,11,3,0,1,3
E_1890,Male,High School,Human Resources,Human Resources,HR,35-44,Hydrabad,No,,Current Employees,,36,0,2.8,1,2,,2,4,3886,21,4,0,4,2
E_1499,Male,Bachelor's Degree,Life Sciences,Human Resources,HR,25-34,Noida,No,,Current Employees,,30,0,2.8,1,3,,3,3,2064,21,4,0,1,4
E_1550,Male,Associates Degree,Medical,Manager,HR,35-44,Pune,No,,Current Employees,,40,0,3.4,1,3,,3,4,16437,21,4,0,4,3
E_1936,Male,Associates Degree,Medical,Manufacturing Director,R & D,35-44,Mumbai,No,,Current Employees,,39,0,2.4,1,1,,3,1,5151,25,4,0,4,3
E_1993,Male,Bachelor's Degree,Medical,Healthcare Representative,R & D,45-55,Delhi,No,,Current Employees,,47,0,2.4,1,1,,3,3,8633,23,4,0,2,3
E_1949,Male,Master's Degree,Life Sciences,Laboratory Technician,R & D,35-44,Banglore,No,,Current Employees,,36,0,2.4,1,1,,4,2,2810,22,4,0,2,3
E_1873,Male,Master's Degree,Technical Degree,Research Scientist,R & D,45-55,Hydrabad,No,,Current Employees,,55,0,2.8,1,2,,2,4,2662,20,4,0,2,4
E_1768,Male,Bachelor's Degree,Medical,Laboratory Technician,R & D,35-44,Noida,No,,Current Employees,,42,0,2.2,1,2,,3,2,2766,22,4,0,2,2
E_2064,Male,Bachelor's Degree,Life Sciences,Manufacturing Director,R & D,25-34,Pune,No,,Current Employees,,27,0,2.6,1,2,,4,2,6142,20,4,0,2,3
E_1483,Male,Associates Degree,Life Sciences,Research Scientist,R & D,> 55,Mumbai,No,,Current Employees,,57,0,2.4,1,2,,4,3,4900,24,4,0,1,2
E_1697,Male,Master's Degree,Medical,Healthcare Representative,R & D,> 55,Delhi,No,,Current Employees,,60,0,3,1,3,,1,4,10883,20,4,0,3,4
E_1666,Male,Associates Degree,Life Sciences,Research Director,R & D,35-44,Banglore,No,,Current Employees,,43,0,2.4,1,3,,2,3,17603,24,4,0,1,3
E_1712,Male,High School,Life Sciences,Healthcare Representative,R & D,45-55,Banglore,No,,Current Employees,,45,0,2.8,1,3,,2,3,10748,23,4,0,4,2
E_1644,Male,Doctoral Degree,Medical,Manager,R & D,45-55,Banglore,No,,Current Employees,,48,0,2.8,1,3,,2,4,15202,25,4,0,2,3
E_1772,Male,Master's Degree,Life Sciences,Laboratory Technician,R & D,35-44,Banglore,No,,Current Employees,,41,0,2.4,1,3,,3,1,2289,20,4,0,2,3
E_2026,Male,Master's Degree,Life Sciences,Healthcare Representative,R & D,> 55,Banglore,No,,Current Employees,,56,0,2.4,1,3,,3,3,6306,21,4,0,1,2
E_1854,Male,Master's Degree,Technical Degree,Research Scientist,R & D,35-44,Delhi,No,,Current Employees,,42,0,2.6,1,3,,3,3,2936,22,4,0,2,2
E_1800,Male,High School,Medical,Research Director,R & D,35-44,Banglore,No,,Current Employees,,39,0,3,1,3,,3,3,13464,21,4,0,3,3
E_1516,Male,Bachelor's Degree,Medical,Manager,R & D,25-34,Hydrabad,No,,Current Employees,,32,0,3.2,1,3,,3,4,11244,25,4,0,2,4
E_1956,Male,Bachelor's Degree,Life Sciences,Research Scientist,R & D,25-34,Noida,No,,Current Employees,,31,0,2.2,1,4,,1,1,5003,21,4,0,2,3
E_1966,Male,Master's Degree,Life Sciences,Manufacturing Director,R & D,25-34,Pune,No,,Current Employees,,32,0,3,1,4,,2,4,9679,24,4,0,2,3
E_1595,Male,Associates Degree,Other,Manager,R & D,35-44,Mumbai,No,,Current Employees,,42,0,3.4,1,4,,2,4,19613,22,4,0,4,3
E_1885,Male,Master's Degree,Medical,Research Scientist,R & D,35-44,Delhi,No,,Current Employees,,37,0,2.8,1,4,,3,1,4284,22,4,0,3,3
E_1654,Male,Bachelor's Degree,Medical,Manufacturing Director,R & D,35-44,Banglore,No,,Current Employees,,39,0,3,1,4,,3,2,5295,21,4,0,3,3
E_1970,Male,Associates Degree,Life Sciences,Healthcare Representative,R & D,25-34,Hydrabad,No,,Current Employees,,33,0,3.2,1,4,,3,3,5968,20,4,0,3,3
E_1999,Male,Bachelor's Degree,Life Sciences,Research Scientist,R & D,35-44,Noida,No,,Current Employees,,41,0,3,1,4,,3,4,2782,22,4,0,1,3
E_1693,Male,Bachelor's Degree,Medical,Laboratory Technician,R & D,25-34,Pune,No,,Current Employees,,26,0,3.4,1,4,,3,4,2570,20,4,0,3,3
E_1546,Male,Bachelor's Degree,Technical Degree,Research Scientist,R & D,45-55,Mumbai,No,,Current Employees,,45,0,3.6,1,4,,3,4,2132,20,4,0,4,3
E_1664,Male,Associates Degree,Life Sciences,Healthcare Representative,R & D,35-44,Delhi,No,,Current Employees,,36,0,2.6,1,4,,4,1,6842,20,4,0,1,3
E_1950,Male,Bachelor's Degree,Marketing,Sales Executive,Sales,25-34,Banglore,No,,Current Employees,,34,0,2.2,1,1,,3,4,9888,21,4,0,1,2
E_1849,Male,Master's Degree,Life Sciences,Sales Executive,Sales,35-44,Hydrabad,No,,Current Employees,,43,0,2.8,1,1,,3,4,5675,20,4,0,3,3
E_1824,Male,Bachelor's Degree,Medical,Manager,Sales,> 55,Noida,No,,Current Employees,,58,0,2.6,1,2,,3,2,16291,22,4,0,4,2
E_1541,Male,Associates Degree,Technical Degree,Sales Representative,Sales,25-34,Pune,No,,Current Employees,,34,0,2.6,1,2,,3,3,2308,25,4,0,2,3
E_1823,Male,Associates Degree,Technical Degree,Sales Executive,Sales,25-34,Mumbai,No,,Current Employees,,34,0,3,1,2,,4,3,6799,21,4,0,3,3
E_1578,Male,Doctoral Degree,Marketing,Manager,Sales,45-55,Delhi,No,,Current Employees,,55,0,3,1,3,,2,4,19586,21,4,0,3,3
E_1556,Male,Master's Degree,Life Sciences,Sales Representative,Sales,35-44,Banglore,No,,Current Employees,,36,0,3.2,1,3,,3,4,2644,21,4,0,4,2
E_2036,Male,Master's Degree,Marketing,Sales Executive,Sales,35-44,Hydrabad,No,,Current Employees,,36,0,2.4,1,4,,1,4,5406,24,4,0,1,2
E_1944,Female,Bachelor's Degree,Human Resources,Human Resources,HR,25-34,Noida,Yes,6/13/2021,Attrited Employees,6/1/2021,27,1,1.8,1,1,1,2,2,2863,12,3,0,1,3
E_1467,Female,Master's Degree,Technical Degree,Human Resources,HR,25-34,Pune,Yes,12/20/2021,Attrited Employees,12/1/2021,34,1,2.8,1,1,1,3,3,2742,15,3,0,4,3
E_1747,Female,Bachelor's Degree,Human Resources,Human Resources,HR,25-34,Mumbai,Yes,1/9/2022,Attrited Employees,1/1/2022,30,1,2.8,1,3,1,2,4,2180,11,3,0,3,2
E_1818,Female,Associates Degree,Medical,Human Resources,HR,25-34,Delhi,Yes,12/24/2021,Attrited Employees,12/1/2021,26,1,3,1,4,1,3,2,2148,11,3,0,3,3
E_1433,Female,Bachelor's Degree,Life Sciences,Research Scientist,R & D,25-34,Banglore,Yes,1/29/2022,Attrited Employees,1/1/2022,31,1,2.4,1,1,1,2,2,1261,12,3,0,3,4
E_1569,Female,Bachelor's Degree,Life Sciences,Laboratory Technician,R & D,35-44,Hydrabad,Yes,4/17/2022,Attrited Employees,4/1/2022,35,1,2.4,1,1,1,3,1,2074,12,3,0,4,3
E_1939,Female,Associates Degree,Life Sciences,Research Scientist,R & D,25-34,Noida,Yes,3/5/2022,Attrited Employees,3/1/2022,32,1,2.4,1,1,1,4,3,2432,14,3,0,1,3
E_1572,Female,Doctoral Degree,Technical Degree,Manufacturing Director,R & D,45-55,Pune,Yes,4/11/2022,Attrited Employees,4/1/2022,53,1,2.8,1,3,1,2,4,10169,16,3,0,2,3
E_1783,Female,High School,Medical,Laboratory Technician,R & D,< 25,Mumbai,Yes,3/18/2022,Attrited Employees,3/1/2022,22,1,2.6,1,3,1,3,1,2398,17,3,0,3,3
E_1421,Female,High School,Other,Healthcare Representative,R & D,25-34,Banglore,Yes,2/28/2022,Attrited Employees,2/1/2022,29,1,2.8,1,3,1,3,4,7553,12,3,0,1,3
E_1459,Female,Doctoral Degree,Life Sciences,Manufacturing Director,R & D,25-34,Banglore,Yes,4/26/2022,Attrited Employees,4/1/2022,31,1,2.6,1,3,1,4,2,7446,11,3,0,1,3
E_1537,Female,Bachelor's Degree,Life Sciences,Research Scientist,R & D,25-34,Banglore,Yes,3/31/2022,Attrited Employees,3/1/2022,31,1,2.4,1,4,1,3,3,4084,12,3,0,1,1
E_1487,Female,Bachelor's Degree,Technical Degree,Sales Executive,Sales,25-34,Banglore,Yes,10/13/2021,Attrited Employees,10/1/2021,29,1,1.6,1,1,1,3,2,5765,11,3,0,1,1
E_1752,Female,Bachelor's Degree,Marketing,Sales Representative,Sales,25-34,Banglore,Yes,2/21/2022,Attrited Employees,2/1/2022,29,1,2.2,1,2,1,1,2,2760,13,3,0,3,3
E_1427,Female,Master's Degree,Life Sciences,Sales Representative,Sales,25-34,Mumbai,Yes,4/26/2022,Attrited Employees,4/1/2022,31,1,2.2,1,2,1,1,3,1359,12,3,0,2,3
E_1624,Female,Associates Degree,Medical,Sales Representative,Sales,< 25,Delhi,Yes,4/18/2022,Attrited Employees,4/1/2022,18,1,3.2,1,2,1,3,4,1569,12,3,0,3,4
E_1691,Female,Associates Degree,Medical,Sales Representative,Sales,45-55,Banglore,Yes,3/21/2022,Attrited Employees,3/1/2022,48,1,3.2,1,4,1,3,3,2655,11,3,0,3,3
E_1933,Female,Associates Degree,Marketing,Sales Executive,Sales,25-34,Hydrabad,Yes,1/16/2022,Attrited Employees,1/1/2022,28,1,3.4,1,4,1,3,3,9854,11,3,0,4,3
E_1458,Female,Bachelor's Degree,Life Sciences,Laboratory Technician,R & D,35-44,Noida,Yes,4/20/2022,Attrited Employees,4/1/2022,39,1,2,1,1,1,2,1,3646,23,4,0,2,4
E_1821,Female,Associates Degree,Medical,Healthcare Representative,R & D,45-55,Pune,Yes,12/17/2021,Attrited Employees,12/1/2021,46,1,3.4,1,4,1,3,2,8926,22,4,0,4,4
E_1489,Female,Master's Degree,Medical,Sales Executive,Sales,25-34,Mumbai,Yes,11/26/2021,Attrited Employees,11/1/2021,34,1,2.4,1,1,1,2,2,4599,23,4,0,3,4
E_1758,Female,Bachelor's Degree,Life Sciences,Sales Executive,Sales,25-34,Delhi,Yes,10/17/2021,Attrited Employees,10/1/2021,33,1,2,1,1,1,3,1,8564,20,4,0,3,2
E_1869,Female,Bachelor's Degree,Life Sciences,Sales Executive,Sales,45-55,Banglore,Yes,1/3/2022,Attrited Employees,1/1/2022,46,1,2.8,1,3,1,3,2,7314,21,4,0,3,3
E_1844,Male,Bachelor's Degree,Human Resources,Human Resources,HR,25-34,Hydrabad,Yes,10/30/2021,Attrited Employees,10/1/2021,29,1,2.2,1,1,1,2,1,2335,15,3,0,4,3
E_1714,Male,High School,Human Resources,Human Resources,HR,< 25,Noida,Yes,6/17/2021,Attrited Employees,6/1/2021,24,1,2.8,1,4,1,1,3,1555,11,3,0,3,3
E_1842,Male,Doctoral Degree,Human Resources,Human Resources,HR,25-34,Pune,Yes,8/16/2021,Attrited Employees,8/1/2021,31,1,3,1,4,1,4,1,2956,17,3,0,3,3
